SiteID,Study,TaxonID,Species,Abundance
72,29,600613,Dendropicos fuscescens,10
72,29,600619,Thripias xantholophus,6
72,29,600784,Gymnobucco bonapartei,50
72,29,600795,Pogoniulus bilineatus,221
72,29,600798,Buccanodon duchaillui,53
72,29,600799,Tricholaema hirsuta,8
72,29,600817,Trachyphonus purpuratus,22
72,29,600977,Bycanistes subcylindricus,47
72,29,600989,Phoeniculus bollei,9
72,29,600994,Apaloderma narina,11
72,29,600996,Apaloderma vittatum,3
72,29,6001088,Ceyx pictus,1
72,29,6001186,Colius striatus,23
72,29,6001202,Cuculus solitarius,29
72,29,6001235,Chrysococcyx klaas,18
72,29,6001236,Chrysococcyx cupreus,8
72,29,6002137,Musophaga rossae,15
72,29,6002143,Corythaeola cristata,7
72,29,6002508,Streptopelia semitorquata,3
72,29,6002530,Turtur afer,11
72,29,6002531,Turtur tympanistria,85
72,29,6002644,Treron calvus,1
72,29,6002809,Sarothrura pulchra,8
72,29,6003445,Accipiter minullus,2
72,29,6003464,Accipiter melanoleucus,5
72,29,6003786,Bostrychia hagedash,2
72,29,6004025,Smithornis capensis,1
72,29,6005888,Oriolus brachyrhynchus,3
72,29,6005962,Campephaga petiti,10
72,29,6005964,Campephaga phoenicea,2
72,29,6006026,Dicrurus ludwigii,14
72,29,6006052,Elminia longicauda,12
72,29,6006054,Elminia nigromitrata,3
72,29,6006066,Terpsiphone viridis,31
72,29,6006157,Dryoscopus angolensis,1
72,29,6006166,Laniarius luehderi,10
72,29,6006171,Laniarius aethiopicus,17
72,29,6006185,Telophorus bocagei,28
72,29,6006230,Platysteira cyanea,100
72,29,6006234,Platysteira castanea,17
72,29,6006238,Platysteira jamesoni,74
72,29,6006281,Neocossyphus poensis,64
72,29,6006378,Turdus pelios,30
72,29,6006382,Turdus olivaceus,1
72,29,6006453,Alethe poliocephala,16
72,29,6006460,Bradornis pallidus,1
72,29,6006468,Melaenornis edolioides,4
72,29,6006582,Sheppardia aequatorialis,24
72,29,6006614,Cossypha cyanocampter,50
72,29,6006615,Cossypha polioptera,7
72,29,6006617,Cossypha heuglini,20
72,29,6006618,Cossypha natalensis,4
72,29,6006621,Cossypha niveicapilla,4
72,29,6006631,Erythropygia hartlaubi,7
72,29,6006632,Erythropygia leucophrys,4
72,29,6006756,Poeoptera stuhlmanni,22
72,29,6006793,Cinnyricinclus leucogaster,21
72,29,6007041,Parus funereus,2
72,29,6007155,Psalidoprocne albiceps,2
72,29,6007160,Psalidoprocne pristoptera,10
72,29,6007187,Pycnonotus barbatus,282
72,29,6007215,Andropadus masukuensis,7
72,29,6007216,Andropadus virens,7
72,29,6007218,Andropadus gracilis,6
72,29,6007219,Andropadus ansorgei,13
72,29,6007220,Andropadus curvirostris,21
72,29,6007221,Andropadus gracilirostris,12
72,29,6007223,Andropadus latirostris,428
72,29,6007230,Baeopogon indicator,13
72,29,6007234,Chlorocichla flavicollis,2
72,29,6007237,Chlorocichla laetissima,28
72,29,6007241,Phyllastrephus cabanisi,127
72,29,6007250,Phyllastrephus hypochloris,55
72,29,6007265,Bleda syndactylus,74
72,29,6007377,Prinia subflava,7
72,29,6007385,Prinia leucopogon,15
72,29,6007386,Prinia bairdii,1
72,29,6007395,Oreolais pulchra,11
72,29,6007401,Apalis jacksoni,4
72,29,6007426,Camaroptera brachyura,227
72,29,6007428,Camaroptera chloronota,68
72,29,6007437,Zosterops senegalensis,79
72,29,6007577,Bathmocercus rufus,65
72,29,6007637,Chloropeta natalensis,3
72,29,6007692,Hylia prasina,1
72,29,6007699,Phylloscopus budongoensis,91
72,29,6007701,Phylloscopus trochilus,2
72,29,6007857,Illadopsis albipectus,91
72,29,6007860,Illadopsis rufipennis,78
72,29,6007861,Illadopsis fulvescens,41
72,29,6007862,Illadopsis pyrrhoptera,2
72,29,6007865,Kakamega poliothorax,3
72,29,6008073,Sylvia atricapilla,2
72,29,6008245,Anthreptes collaris,29
72,29,6008251,Nectarinia olivacea,42
72,29,6008260,Nectarinia verticalis,2
72,29,6008283,Nectarinia venusta,16
72,29,6008301,Nectarinia chloropygia,1
72,29,6008313,Nectarinia kilimensis,16
72,29,6008314,Nectarinia reichenowi,7
72,29,6008429,Anthus richardi,1
72,29,6008503,Ploceus nigricollis,4
72,29,6008548,Ploceus bicolor,118
72,29,6008553,Ploceus insignis,3
72,29,6008567,Malimbus rubricollis,1
72,29,6008603,Nigrita canicapillus,5
72,29,6008622,Spermophaga ruficapilla,1
72,29,6008700,Lonchura cucullata,6
72,29,6008748,Vidua macroura,1
72,29,6008780,Serinus mozambicus,17
72,29,60031240,Apalis rufogularis,22
72,29,60031241,Apalis porphyrolaema,2
72,29,60032372,Hippolais pallida,1
73,30,600662,Picoides fumigatus,1
73,30,600836,Semnornis ramphastinus,1
73,30,600856,Andigena laminirostris,1
73,30,6001017,Trogon personatus,1
73,30,6001804,Phaethornis syrmatophorus,50
73,30,6001830,Doryfera ludovicae,4
73,30,6001847,Colibri thalassinus,2
73,30,6001976,Adelomyia melanogenys,51
73,30,6001987,Heliodoxa rubinoides,2
73,30,6002009,Coeligena wilsoni,2
73,30,6002011,Coeligena torquata,25
73,30,6002022,Boissonneaua flavescens,16
73,30,6002028,Heliangelus strophianus,35
73,30,6002044,Haplophaedia lugens,2
73,30,6002047,Ocreatus underwoodii,1
73,30,6002088,Calliphlox mitchellii,1
73,30,6002266,Glaucidium jardinii,1
73,30,6002598,Geotrygon frenata,1
73,30,6004044,Mionectes striaticollis,5
73,30,6004045,Mionectes olivaceus,2
73,30,6004053,Pseudotriccus pelzelni,2
73,30,6004055,Pseudotriccus ruficeps,6
73,30,6004239,Myiophobus flavicans,7
73,30,6004243,Nephelomyias pulcher,3
73,30,6004297,Ochthoeca diadema,35
73,30,6004299,Ochthoeca cinnamomeiventris,3
73,30,6004478,Pipreola riefferii,1
73,30,6004861,Synallaxis unirufa,3
73,30,6004941,Premnornis guttuliger,19
73,30,6004942,Premnoplex brunnescens,17
73,30,6004947,Margarornis squamiger,2
73,30,6004953,Pseudocolaptes boissonneautii,1
73,30,6004957,Hyloctistes subulatus,4
73,30,6004983,Thripadectes holostictus,1
73,30,6004984,Thripadectes flammulatus,4
73,30,6004996,Sclerurus mexicanus,1
73,30,6005024,Xiphocolaptes promeropirhynchus,2
73,30,6005144,Scytalopus vicinior,4
73,30,6005146,Scytalopus latebricola,1
73,30,6006358,Myadestes ralloides,8
73,30,6006365,Catharus fuscater,15
73,30,6006415,Turdus fuscater,1
73,30,6006417,Turdus serranus,6
73,30,6006974,Troglodytes solstitialis,1
73,30,6006979,Henicorhina leucophrys,43
73,30,6009069,Arremon brunneinucha,32
73,30,6009157,Myioborus miniatus,2
73,30,6009179,Basileuterus coronatus,48
73,30,6009187,Basileuterus tristriatus,11
73,30,6009220,Chlorornis riefferii,1
73,30,6009227,Chlorospingus semifuscus,38
73,30,6009240,Hemispingus melanotis,16
73,30,6009370,Euphonia xanthogaster,3
73,30,6009422,Tangara nigroviridis,2
73,30,6009448,Catamblyrhynchus diadema,3
73,30,6009471,Haplospiza rustica,23
73,30,6009585,Diglossa albilatera,9
73,30,6009598,Diglossa cyanea,6
73,30,60030193,Scytalopus spillmanni,6
73,30,60031106,Amazilia tzacatl,1
73,30,60031946,Lepidocolaptes lacrymiger,4
73,30,60032175,Cinnycerthia olivascens,27
73,30,60032189,Aglaiocercus kingi,1
74,30,6001017,Trogon personatus,1
74,30,6001804,Phaethornis syrmatophorus,2
74,30,6001976,Adelomyia melanogenys,8
74,30,6002006,Lafresnaya lafresnayi,2
74,30,6002009,Coeligena wilsoni,1
74,30,6002011,Coeligena torquata,16
74,30,6002022,Boissonneaua flavescens,4
74,30,6002028,Heliangelus strophianus,1
74,30,6004044,Mionectes striaticollis,2
74,30,6004045,Mionectes olivaceus,1
74,30,6004239,Myiophobus flavicans,2
74,30,6004297,Ochthoeca diadema,6
74,30,6004478,Pipreola riefferii,6
74,30,6004840,Synallaxis azarae,4
74,30,6004983,Thripadectes holostictus,1
74,30,6006358,Myadestes ralloides,2
74,30,6006365,Catharus fuscater,1
74,30,6006415,Turdus fuscater,1
74,30,6006417,Turdus serranus,1
74,30,6006979,Henicorhina leucophrys,2
74,30,6008980,Zonotrichia capensis,3
74,30,6009157,Myioborus miniatus,2
74,30,6009164,Myioborus melanocephalus,4
74,30,6009174,Basileuterus nigrocristatus,8
74,30,6009179,Basileuterus coronatus,9
74,30,6009220,Chlorornis riefferii,4
74,30,6009224,Chlorospingus ophthalmicus,2
74,30,6009227,Chlorospingus semifuscus,40
74,30,6009320,Thraupis cyanocephala,1
74,30,6009336,Anisognathus somptuosus,1
74,30,6009395,Tangara arthus,1
74,30,6009422,Tangara nigroviridis,3
74,30,6009423,Tangara vassorii,1
74,30,6009471,Haplospiza rustica,2
74,30,6009585,Diglossa albilatera,13
74,30,6009598,Diglossa cyanea,19
74,30,60032175,Cinnycerthia olivascens,3
75,30,6001804,Phaethornis syrmatophorus,4
75,30,6001847,Colibri thalassinus,1
75,30,6001976,Adelomyia melanogenys,11
75,30,6002011,Coeligena torquata,8
75,30,6002022,Boissonneaua flavescens,2
75,30,6002028,Heliangelus strophianus,3
75,30,6002047,Ocreatus underwoodii,1
75,30,6004156,Mecocerculus poecilocercus,1
75,30,6004840,Synallaxis azarae,10
75,30,6006417,Turdus serranus,1
75,30,6008980,Zonotrichia capensis,2
75,30,6009157,Myioborus miniatus,1
75,30,6009164,Myioborus melanocephalus,3
75,30,6009174,Basileuterus nigrocristatus,2
75,30,6009179,Basileuterus coronatus,1
75,30,6009227,Chlorospingus semifuscus,10
75,30,6009240,Hemispingus melanotis,1
75,30,6009336,Anisognathus somptuosus,4
75,30,6009422,Tangara nigroviridis,1
75,30,6009585,Diglossa albilatera,3
75,30,6009598,Diglossa cyanea,10
75,30,60031946,Lepidocolaptes lacrymiger,1
75,30,60032175,Cinnycerthia olivascens,1
76,30,600856,Andigena laminirostris,1
76,30,6001000,Pharomachrus auriceps,1
76,30,6001017,Trogon personatus,1
76,30,6001804,Phaethornis syrmatophorus,20
76,30,6001830,Doryfera ludovicae,1
76,30,6001847,Colibri thalassinus,3
76,30,6001976,Adelomyia melanogenys,20
76,30,6002006,Lafresnaya lafresnayi,2
76,30,6002009,Coeligena wilsoni,1
76,30,6002011,Coeligena torquata,13
76,30,6002022,Boissonneaua flavescens,3
76,30,6002028,Heliangelus strophianus,44
76,30,6002044,Haplophaedia lugens,3
76,30,6004044,Mionectes striaticollis,10
76,30,6004045,Mionectes olivaceus,1
76,30,6004055,Pseudotriccus ruficeps,2
76,30,6004239,Myiophobus flavicans,4
76,30,6004297,Ochthoeca diadema,10
76,30,6004478,Pipreola riefferii,4
76,30,6004840,Synallaxis azarae,2
76,30,6004861,Synallaxis unirufa,6
76,30,6004941,Premnornis guttuliger,5
76,30,6004942,Premnoplex brunnescens,5
76,30,6004947,Margarornis squamiger,2
76,30,6004953,Pseudocolaptes boissonneautii,1
76,30,6004957,Hyloctistes subulatus,1
76,30,6004959,Syndactyla subalaris,1
76,30,6004996,Sclerurus mexicanus,1
76,30,6005009,Dendrocincla tyrannina,2
76,30,6005024,Xiphocolaptes promeropirhynchus,1
76,30,6005082,Grallaria ruficapilla,1
76,30,6005144,Scytalopus vicinior,1
76,30,6005694,Cyanolyca turcosa,1
76,30,6006358,Myadestes ralloides,5
76,30,6006365,Catharus fuscater,1
76,30,6006417,Turdus serranus,2
76,30,6006979,Henicorhina leucophrys,7
76,30,6008980,Zonotrichia capensis,3
76,30,6009069,Arremon brunneinucha,6
76,30,6009157,Myioborus miniatus,1
76,30,6009174,Basileuterus nigrocristatus,2
76,30,6009179,Basileuterus coronatus,31
76,30,6009187,Basileuterus tristriatus,5
76,30,6009227,Chlorospingus semifuscus,37
76,30,6009240,Hemispingus melanotis,4
76,30,6009335,Anisognathus igniventris,1
76,30,6009336,Anisognathus somptuosus,5
76,30,6009422,Tangara nigroviridis,3
76,30,6009423,Tangara vassorii,7
76,30,6009449,Oreothraupis arremonops,1
76,30,6009471,Haplospiza rustica,18
76,30,6009585,Diglossa albilatera,12
76,30,6009598,Diglossa cyanea,15
76,30,60030193,Scytalopus spillmanni,1
76,30,60031946,Lepidocolaptes lacrymiger,6
76,30,60032175,Cinnycerthia olivascens,9
77,31,600667,Veniliornis kirkii,1
77,31,600832,Eubucco bourcierii,1
77,31,600840,Aulacorhynchus haematopygus,1
77,31,6001015,Trogon collaris,2
77,31,6001898,Thalurania fannyi,2
77,31,6001903,Damophila julie,2
77,31,6001956,Amazilia amazilia,2
77,31,6001976,Adelomyia melanogenys,20
77,31,6002271,Glaucidium peruanum,1
77,31,6004045,Mionectes olivaceus,1
77,31,6004046,Mionectes oleagineus,13
77,31,6004213,Lophotriccus pileatus,1
77,31,6004230,Platyrinchus mystaceus,11
77,31,6004257,Lathrotriccus griseipectus,3
77,31,6004367,Attila torridus,4
77,31,6004456,Pachyramphus homochrous,1
77,31,6004563,Manacus manacus,9
77,31,6004629,Dysithamnus mentalis,10
77,31,6004659,Myrmotherula schisticolor,13
77,31,6004751,Myrmeciza immaculata,2
77,31,6004758,Gymnopithys leucaspis,3
77,31,6004872,Cranioleuca erythrops,1
77,31,6004962,Anabacerthia variegaticeps,2
77,31,6004986,Automolus ochrolaemus,5
77,31,6005001,Sclerurus guatemalensis,3
77,31,6005017,Sittasomus griseicapillus,5
77,31,6005018,Glyphorynchus spirurus,23
77,31,6005043,Xiphorhynchus erythropygius,10
77,31,6005053,Campylorhamphus trochilirostris,3
77,31,6005060,Formicarius nigricapillus,12
77,31,6006369,Catharus dryas,9
77,31,6006439,Turdus assimilis,2
77,31,6006488,Muscicapa griseisticta,1
77,31,6006979,Henicorhina leucophrys,37
77,31,6006982,Microcerculus marginatus,13
77,31,6009038,Arremon aurantiirostris,4
77,31,6009069,Arremon brunneinucha,25
77,31,6009157,Myioborus miniatus,5
77,31,6009169,Basileuterus fraseri,4
77,31,6009357,Euphonia laniirostris,12
77,31,6009370,Euphonia xanthogaster,6
77,31,6009677,Amblycercus holosericeus,1
77,31,60030147,Dendrocolaptes sanctithomae,1
77,31,60030200,Rhynchocyclus pacificus,1
77,31,60031100,Phaethornis longirostris,37
77,31,60031106,Amazilia tzacatl,2
77,31,60031150,Pyriglena leuconota,18
77,31,60031384,Myiobius sulphureipygius,1
77,31,60031917,Chlorostilbon melanorhynchus,1
77,31,60032248,Dendrocincla fuliginosa,10
78,31,6001903,Damophila julie,1
78,31,6001956,Amazilia amazilia,5
78,31,6001976,Adelomyia melanogenys,29
78,31,6001988,Heliodoxa jacula,1
78,31,6002271,Glaucidium peruanum,1
78,31,6002371,Nyctidromus albicollis,4
78,31,6002577,Leptotila verreauxi,1
78,31,6002586,Leptotila ochraceiventris,1
78,31,6004045,Mionectes olivaceus,1
78,31,6004046,Mionectes oleagineus,10
78,31,6004132,Myiopagis subplacens,5
78,31,6004187,Euscarthmus meloryphus,1
78,31,6004213,Lophotriccus pileatus,6
78,31,6004230,Platyrinchus mystaceus,7
78,31,6004246,Myiophobus fasciatus,7
78,31,6004257,Lathrotriccus griseipectus,23
78,31,6004271,Contopus cinereus,4
78,31,6004277,Empidonax virescens,4
78,31,6004367,Attila torridus,2
78,31,6004563,Manacus manacus,2
78,31,6004593,Taraba major,2
78,31,6004629,Dysithamnus mentalis,41
78,31,6004659,Myrmotherula schisticolor,1
78,31,6004844,Synallaxis brachyura,6
78,31,6004872,Cranioleuca erythrops,2
78,31,6004986,Automolus ochrolaemus,4
78,31,6004995,Hylocryptus erythrocephalus,3
78,31,6005017,Sittasomus griseicapillus,14
78,31,6005018,Glyphorynchus spirurus,2
78,31,6005043,Xiphorhynchus erythropygius,6
78,31,6005046,Lepidocolaptes souleyetii,4
78,31,6005060,Formicarius nigricapillus,3
78,31,6005082,Grallaria ruficapilla,1
78,31,6005554,Cyclarhis gujanensis,2
78,31,6005584,Vireo olivaceus,2
78,31,6005606,Hylophilus decurtatus,2
78,31,6006369,Catharus dryas,1
78,31,6006372,Catharus ustulatus,12
78,31,6006420,Turdus reevei,1
78,31,6006436,Turdus maculirostris,15
78,31,6006488,Muscicapa griseisticta,1
78,31,6006946,Thryothorus mystacalis,1
78,31,6006952,Thryothorus sclateri,8
78,31,6006979,Henicorhina leucophrys,30
78,31,6006982,Microcerculus marginatus,3
78,31,6009041,Arremon abeillei,44
78,31,6009069,Arremon brunneinucha,12
78,31,6009094,Parula pitiayumi,3
78,31,6009144,Geothlypis aequinoctialis,4
78,31,6009157,Myioborus miniatus,2
78,31,6009169,Basileuterus fraseri,45
78,31,6009199,Coereba flaveola,1
78,31,6009295,Piranga flava,4
78,31,6009296,Piranga rubra,1
78,31,6009311,Ramphocelus flammigerus,4
78,31,6009357,Euphonia laniirostris,7
78,31,6009370,Euphonia xanthogaster,9
78,31,6009405,Tangara gyrola,2
78,31,6009633,Saltator maximus,4
78,31,6009646,Cyanocompsa cyanoides,1
78,31,6009677,Amblycercus holosericeus,3
78,31,60031100,Phaethornis longirostris,31
78,31,60031106,Amazilia tzacatl,10
78,31,60031150,Pyriglena leuconota,19
78,31,60031353,Saltator striatipectus,3
78,31,60031917,Chlorostilbon melanorhynchus,1
78,31,60032201,Sporophila corvina,6
78,31,60032248,Dendrocincla fuliginosa,8
83,33,600752,Mulleripicus fulvus,1
83,33,6001123,Todiramphus chloris,2
83,33,6002700,Ptilinopus melanospilus,1
83,33,6002711,Ducula forsteni,5
83,33,6005448,Gerygone sulphurea,1
83,33,6005646,Pachycephala sulfuriventer,1
83,33,6005859,Artamus monachus,1
83,33,6005936,Coracina morio,2
83,33,6005952,Lalage leucopygialis,1
83,33,6006574,Culicicapa helianthea,4
83,33,6006843,Scissirostrum dubium,2
83,33,6007470,Zosterops chloris,3
83,33,6007477,Zosterops atrifrons,9
83,33,6007834,Trichastoma celebense,9
83,33,6008199,Dicaeum aureolimbatum,1
83,33,6008224,Dicaeum celebicum,23
84,33,600625,Dendrocopos temminckii,1.67
84,33,6001217,Cacomantis sepulcralis,0.67
84,33,6001254,Phaenicophaeus calyorhynchus,1.33
84,33,6001288,Centropus bengalensis,0.33
84,33,6001519,Loriculus stigmatus,0.33
84,33,6001707,Collocalia esculenta,0.33
84,33,6002700,Ptilinopus melanospilus,0.33
84,33,6005448,Gerygone sulphurea,0.67
84,33,6005646,Pachycephala sulfuriventer,0.67
84,33,6005884,Oriolus chinensis,1
84,33,6005936,Coracina morio,1.67
84,33,6005952,Lalage leucopygialis,1.33
84,33,6006042,Dicrurus montanus,1.33
84,33,6006061,Hypothymis azurea,0.67
84,33,6006524,Ficedula hyperythra,0.33
84,33,6006544,Eumyias panayensis,6.33
84,33,6006570,Cyornis rufigastra,3.67
84,33,6006574,Culicicapa helianthea,1.33
84,33,6006750,Aplonis minor,1.33
84,33,6006751,Aplonis panayensis,1.33
84,33,6006843,Scissirostrum dubium,20
84,33,6007470,Zosterops chloris,12.33
84,33,6007477,Zosterops atrifrons,12.33
84,33,6007519,Lophozosterops squamiceps,0.33
84,33,6007834,Trichastoma celebense,9
84,33,6008199,Dicaeum aureolimbatum,2
84,33,6008224,Dicaeum celebicum,13
84,33,6008234,Anthreptes malacensis,1
84,33,6008274,Nectarinia aspasia,1
84,33,6008341,Aethopyga siparaja,1
84,33,60032123,Macropygia amboinensis,3.67
84,33,60032683,Dicrurus hottentottus,0.33
85,34,6002853,Gallirallus torquatus,1
85,34,6002667,Ptilinopus perlatus,7.75
85,34,6002672,Ptilinopus superbus,22.85
85,34,6002676,Ptilinopus pulchellus,20.7
85,34,6002736,Ducula pinon,7.75
85,34,6002739,Ducula zoeae,17.3
85,34,6001359,Lorius lory,28.7
85,34,6001399,Cacatua galerita,11.45
85,34,6001419,Cyclopsitta gulielmitertii,44.8
85,34,6001446,Eclectus roratus,9.65
85,34,6001094,Dacelo gaudichaud,9.45
85,34,6001141,Syma torotoro,14.35
85,34,6001082,Ceyx lepidus,20.6
85,34,6005916,Coracina boyeri,20.2
85,34,6005404,Crateroscelis murina,36.55
85,34,6005670,Colluricincla megarhyncha,60.45
85,34,6005676,Pitohui dichrous,41.1
85,34,6005678,Pitohui ferrugineus,20.7
85,34,6008355,Melanocharis nigra,18.85
85,34,6008214,Dicaeum pectorale,52.45
85,34,6008274,Nectarinia aspasia,45.5
85,34,6005246,Melilestes megarhynchus,28.4
85,34,6005264,Meliphaga albonotata,43.35
85,34,6005296,Xanthotis flaviventer,70.5
85,34,6005322,Philemon buceroides,7.2
85,34,6006832,Mino dumontii,32.05
85,34,60032683,Dicrurus hottentottus,23.1
85,34,6005849,Cracticus cassicus,16.7
85,34,6005826,Ptiloris magnificus,14.5
85,34,6005832,Cicinnurus regius,35
85,34,6005830,Cicinnurus magnificus,14.75
85,34,6005843,Paradisaea raggiana,29.5
86,34,6002667,Ptilinopus perlatus,10.5
86,34,6002672,Ptilinopus superbus,13.95
86,34,6002676,Ptilinopus pulchellus,15.25
86,34,6002736,Ducula pinon,10.65
86,34,6002739,Ducula zoeae,21.7
86,34,6001359,Lorius lory,23.45
86,34,6001399,Cacatua galerita,10.35
86,34,6001419,Cyclopsitta gulielmitertii,36.6
86,34,6001446,Eclectus roratus,13.5
86,34,6001094,Dacelo gaudichaud,14.8
86,34,6001141,Syma torotoro,17.75
86,34,6001082,Ceyx lepidus,24.85
86,34,6005916,Coracina boyeri,12.25
86,34,6005404,Crateroscelis murina,19.4
86,34,6005670,Colluricincla megarhyncha,29.55
86,34,6005676,Pitohui dichrous,43.75
86,34,6005678,Pitohui ferrugineus,24.35
86,34,6008355,Melanocharis nigra,18.95
86,34,6008214,Dicaeum pectorale,74.3
86,34,6008274,Nectarinia aspasia,29.45
86,34,6005246,Melilestes megarhynchus,40.4
86,34,6005264,Meliphaga albonotata,94.7
86,34,6005296,Xanthotis flaviventer,74.75
86,34,6005322,Philemon buceroides,16.95
86,34,6006832,Mino dumontii,30.25
86,34,60032683,Dicrurus hottentottus,23.2
86,34,6005849,Cracticus cassicus,21.9
86,34,6005826,Ptiloris magnificus,5.75
86,34,6005832,Cicinnurus regius,29.55
86,34,6005830,Cicinnurus magnificus,17.5
86,34,6005843,Paradisaea raggiana,42.5
87,34,6002667,Ptilinopus perlatus,8.75
87,34,6002672,Ptilinopus superbus,13.5
87,34,6002676,Ptilinopus pulchellus,16.8
87,34,6002736,Ducula pinon,11.3
87,34,6002739,Ducula zoeae,23.35
87,34,6001359,Lorius lory,21.6
87,34,6001399,Cacatua galerita,14.5
87,34,6001419,Cyclopsitta gulielmitertii,36.55
87,34,6001446,Eclectus roratus,13.2
87,34,6001094,Dacelo gaudichaud,19.8
87,34,6001141,Syma torotoro,11.9
87,34,6001082,Ceyx lepidus,11.15
87,34,6005916,Coracina boyeri,10.35
87,34,6005404,Crateroscelis murina,15.65
87,34,6005670,Colluricincla megarhyncha,31.55
87,34,6005676,Pitohui dichrous,33.35
87,34,6005678,Pitohui ferrugineus,17.45
87,34,6008355,Melanocharis nigra,7.55
87,34,6008214,Dicaeum pectorale,79.9
87,34,6008274,Nectarinia aspasia,63.2
87,34,6005246,Melilestes megarhynchus,22
87,34,6005264,Meliphaga albonotata,97.5
87,34,6005296,Xanthotis flaviventer,98.5
87,34,6005322,Philemon buceroides,31.4
87,34,6006832,Mino dumontii,50.6
87,34,60032683,Dicrurus hottentottus,30.95
87,34,6005849,Cracticus cassicus,25.6
87,34,6005826,Ptiloris magnificus,2.6
87,34,6005832,Cicinnurus regius,22.4
87,34,6005830,Cicinnurus magnificus,6.75
