TaxonID,Scientific Name,Scientific_name_database,English,Diet-Inv,Diet-Vend,Diet-Vect,Diet-Vfish,Diet-Vunk,Diet-Scav,Diet-Fruit,Diet-Nect,Diet-Seed,Diet-PlantO,ForStrat-watbelowsurf,ForStrat-wataroundsurf,ForStrat-ground,ForStrat-understory,ForStrat-midhigh,ForStrat-canopy,ForStrat-aerial,Nocturnal,BodyMass-Value
600951,Buceros rhinoceros,Buceros rhinoceros,Rhinoceros Hornbill,10,10,10,0,0,0,70,0,0,0,0,0,20,0,10,70,0,0,2371.58
600952,Buceros bicornis,Buceros bicornis,Great Hornbill,20,10,10,0,0,0,60,0,0,0,0,0,10,0,0,90,0,0,2790.79
600954,Rhinoplax vigil,Rhinoplax vigil,Helmeted Hornbill,0,20,20,0,0,0,60,0,0,0,0,0,10,20,20,50,0,0,2887.64
600956,Anorrhinus galeritus,Anorrhinus galeritus,Bushy-crested Hornbill,20,0,20,0,0,0,60,0,0,0,0,0,10,30,50,10,0,0,1172
600962,Penelopides exarhatus,Penelopides exarhatus,Sulawesi Hornbill,20,0,0,0,0,0,80,0,0,0,0,0,10,20,60,10,0,0,370
600965,Aceros corrugatus,Aceros corrugatus,Wrinkled Hornbill,10,0,0,0,0,0,90,0,0,0,0,0,10,0,10,80,0,0,1590
600968,Aceros cassidix,Aceros cassidix,Knobbed Hornbill,0,0,0,0,0,0,100,0,0,0,0,0,10,0,20,70,0,0,2360
600969,Aceros undulatus,Aceros undulatus,Wreathed Hornbill,10,0,0,0,0,0,90,0,0,0,0,0,30,0,0,70,0,0,2214.55
600973,Aceros plicatus,Aceros plicatus,Papuan Hornbill,20,0,0,0,0,0,80,0,0,0,0,0,30,10,10,50,0,0,1703.76
600977,Bycanistes subcylindricus,Bycanistes subcylindricus,Black-and-white-casqued Hornbill,20,0,10,0,0,0,70,0,0,0,0,0,20,20,10,50,0,0,1195.4
600984,Upupa epops,Upupa epops,Eurasian Hoopoe,80,0,20,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,66.93
600986,Phoeniculus purpureus,Phoeniculus purpureus,Green Woodhoopoe,90,0,10,0,0,0,0,0,0,0,0,0,0,20,60,20,0,0,73.21
600989,Phoeniculus bollei,Phoeniculus bollei,White-headed Woodhoopoe,80,0,0,0,0,0,10,0,10,0,0,0,0,20,30,50,0,0,54.6
600990,Phoeniculus castaneiceps,Phoeniculus castaneiceps,Forest Woodhoopoe,70,0,0,0,0,0,20,0,10,0,0,0,0,0,20,80,0,0,24.4
600994,Apaloderma narina,Apaloderma narina,Narina Trogon,90,0,10,0,0,0,0,0,0,0,0,0,0,30,70,0,0,0,67.69
600996,Apaloderma vittatum,Apaloderma vittatum,Bar-tailed Trogon,100,0,0,0,0,0,0,0,0,0,0,0,10,0,50,40,0,0,55
600997,Pharomachrus mocinno,Pharomachrus mocinno,Resplendent Quetzal,20,0,10,0,0,0,70,0,0,0,0,0,10,0,70,20,0,0,202.46
600998,Pharomachrus antisianus,Pharomachrus antisianus,Crested Quetzal,10,0,10,0,0,0,80,0,0,0,0,0,10,0,60,30,0,0,152.05
6001000,Pharomachrus auriceps,Pharomachrus auriceps,Golden-headed Quetzal,0,0,0,0,0,0,100,0,0,0,0,0,0,20,60,20,0,0,180
6001001,Pharomachrus pavoninus,Pharomachrus pavoninus,Pavonine Quetzal,10,0,0,0,0,0,90,0,0,0,0,0,0,0,60,40,0,0,163
6001005,Trogon massena,Trogon massena,Slaty-tailed Trogon,20,0,10,0,0,0,70,0,0,0,0,0,0,0,50,50,0,0,141
6001007,Trogon clathratus,Trogon clathratus,Lattice-tailed Trogon,20,0,10,0,0,0,70,0,0,0,0,0,0,10,70,20,0,0,130
6001009,Trogon bairdii,Trogon bairdii,Baird's Trogon,40,0,0,0,0,0,60,0,0,0,0,0,10,20,30,40,0,0,94.4
6001011,Trogon citreolus,Trogon citreolus,Citreoline Trogon,50,0,0,0,0,0,50,0,0,0,0,0,10,10,50,30,0,0,79
6001013,Trogon mexicanus,Trogon mexicanus,Mountain Trogon,100,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,71
6001015,Trogon collaris,Trogon collaris,Collared Trogon,60,0,0,0,0,0,40,0,0,0,0,0,0,30,70,0,0,0,65.43
6001017,Trogon personatus,Trogon personatus,Masked Trogon,50,0,0,0,0,0,50,0,0,0,0,0,0,0,70,30,0,0,63.39
6001018,Trogon rufus,Trogon rufus,Black-throated Trogon,60,0,0,0,0,0,40,0,0,0,0,0,10,60,30,0,0,0,53.8
6001020,Trogon curucui,Trogon curucui,Blue-crowned Trogon,80,0,0,0,0,0,20,0,0,0,0,0,10,30,30,30,0,0,54
6001023,Harpactes fasciatus,Harpactes fasciatus,Malabar Trogon,80,0,0,0,0,0,10,0,0,10,0,0,0,0,100,0,0,0,62
6001024,Harpactes kasumba,Harpactes kasumba,Red-naped Trogon,100,0,0,0,0,0,0,0,0,0,0,0,0,20,70,10,0,0,96.89
6001025,Harpactes diardii,Harpactes diardii,Diard's Trogon,70,0,0,0,0,0,30,0,0,0,0,0,10,40,50,0,0,0,98.3
6001028,Harpactes orrhophaeus,Harpactes orrhophaeus,Cinnamon-rumped Trogon,100,0,0,0,0,0,0,0,0,0,0,0,10,60,30,0,0,0,52.8
6001031,Harpactes erythrocephalus,Harpactes erythrocephalus,Red-headed Trogon,70,0,0,0,0,0,10,0,10,10,0,0,0,10,60,30,0,0,80.29
6001039,Coracias temminckii,Coracias temminckii,Purple-winged Roller,70,0,30,0,0,0,0,0,0,0,0,0,90,0,10,0,0,0,153.67
6001043,Eurystomus orientalis,Eurystomus orientalis,Asian Dollarbird,100,0,0,0,0,0,0,0,0,0,0,0,20,40,20,10,10,0,143.02
6001052,Aspatha gularis,Aspatha gularis,Blue-throated Motmot,70,0,0,0,0,0,30,0,0,0,0,0,10,10,80,0,0,0,62.7
6001053,Electron platyrhynchum,Electron platyrhynchum,Broad-billed Motmot,80,0,20,0,0,0,0,0,0,0,0,0,30,10,50,0,10,0,73
6001056,Baryphthengus martii,Baryphthengus martii,Rufous Motmot,30,0,10,10,0,0,50,0,0,0,0,0,40,20,30,10,0,0,165.02
6001057,Baryphthengus ruficapillus,Baryphthengus ruficapillus,Rufous-capped Motmot,60,10,10,0,0,0,20,0,0,0,0,0,50,20,30,0,0,0,141.65
6001066,Alcedo atthis,Alcedo atthis,Common Kingfisher,30,0,0,70,0,0,0,0,0,0,100,0,0,0,0,0,0,0,31.09
6001069,Alcedo meninting,Alcedo meninting,Blue-eared Kingfisher,40,0,0,60,0,0,0,0,0,0,80,10,0,10,0,0,0,0,20.42
6001070,Alcedo azurea,Alcedo azurea,Azure Kingfisher,20,0,0,80,0,0,0,0,0,0,70,10,10,10,0,0,0,0,34.9
6001072,Alcedo euryzona,Alcedo euryzona,Blue-banded Kingfisher,30,0,10,60,0,0,0,0,0,0,70,0,30,0,0,0,0,0,43.08
6001081,Alcedo pusilla,Alcedo pusilla,Little Kingfisher,60,0,0,40,0,0,0,0,0,0,80,20,0,0,0,0,0,0,13.3
6001082,Ceyx lepidus,Ceyx lepidus,Variable Kingfisher,90,0,10,0,0,0,0,0,0,0,0,0,60,30,10,0,0,0,21.32
6001083,Ceyx erithaca,Ceyx erithaca,Black-backed Kingfisher,80,0,10,10,0,0,0,0,0,0,0,30,40,30,0,0,0,0,17.79
6001088,Ceyx pictus,Ceyx pictus,African Pygmy-kingfisher,80,0,20,0,0,0,0,0,0,0,0,20,20,60,0,0,0,0,12.72
6001090,Lacedo pulchella,Lacedo pulchella,Banded Kingfisher,80,0,10,10,0,0,0,0,0,0,10,0,60,10,20,0,0,0,47.27
6001094,Dacelo gaudichaud,Dacelo gaudichaud,Rufous-bellied Kookaburra,60,20,20,0,0,0,0,0,0,0,0,0,10,10,60,20,0,0,143
6001102,Halcyon smyrnensis,Halcyon smyrnensis,White-throated Kingfisher,30,0,30,40,0,0,0,0,0,0,40,20,40,0,0,0,0,0,91.4
6001106,Halcyon senegalensis,Halcyon senegalensis,Woodland Kingfisher,90,0,0,0,10,0,0,0,0,0,0,10,60,10,20,0,0,0,73.44
6001108,Halcyon malimbica,Halcyon malimbica,Blue-breasted Kingfisher,70,10,10,10,0,0,0,0,0,0,0,0,80,10,10,0,0,0,91.8
6001123,Todiramphus chloris,Todiramphus chloris,Collared Kingfisher,80,0,10,10,0,0,0,0,0,0,10,30,40,20,0,0,0,0,66.09
6001127,Todiramphus sanctus,Todiramphus sanctus,Sacred Kingfisher,70,10,10,10,0,0,0,0,0,0,0,0,40,30,20,0,10,0,52.96
6001134,Melidora macrorrhina,Melidora macrorrhina,Hook-billed Kingfisher,60,0,40,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,97
6001136,Actenoides concretus,Actenoides concretus,Rufous-collared Kingfisher,60,0,20,20,0,0,0,0,0,0,0,20,80,0,0,0,0,0,73.47
6001141,Syma torotoro,Syma torotoro,Yellow-billed Kingfisher,70,0,30,0,0,0,0,0,0,0,0,0,70,0,20,0,10,0,37.7
6001144,Tanysiptera galatea,Tanysiptera galatea,Common Paradise-kingfisher,80,0,20,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,50
6001148,Tanysiptera nympha,Tanysiptera nympha,Red-breasted Paradise-kingfisher,100,0,0,0,0,0,0,0,0,0,0,0,50,40,10,0,0,0,57
6001149,Tanysiptera danae,Tanysiptera danae,Brown-headed Paradise-kingfisher,100,0,0,0,0,0,0,0,0,0,0,0,60,20,20,0,0,0,43.48
6001154,Megaceryle torquata,Megaceryle torquata,Ringed Kingfisher,20,0,20,60,0,0,0,0,0,0,90,0,10,0,0,0,0,0,317
6001156,Chloroceryle amazona,Chloroceryle amazona,Amazon Kingfisher,50,0,0,50,0,0,0,0,0,0,100,0,0,0,0,0,0,0,126.38
6001158,Chloroceryle inda,Chloroceryle inda,Green-and-rufous Kingfisher,40,0,0,60,0,0,0,0,0,0,90,10,0,0,0,0,0,0,52.1
6001159,Chloroceryle aenea,Chloroceryle aenea,American Pygmy Kingfisher,20,0,0,80,0,0,0,0,0,0,90,10,0,0,0,0,0,0,13.75
6001160,Nyctyornis amictus,Nyctyornis amictus,Red-bearded Bee-eater,100,0,0,0,0,0,0,0,0,0,0,0,0,0,30,50,20,0,71.89
6001161,Nyctyornis athertoni,Nyctyornis athertoni,Blue-bearded Bee-eater,100,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,84.23
6001167,Merops pusillus,Merops pusillus,Little Bee-eater,100,0,0,0,0,0,0,0,0,0,0,0,0,60,20,20,0,0,15.1
6001173,Merops albicollis,Merops albicollis,White-throated Bee-eater,100,0,0,0,0,0,0,0,0,0,0,0,20,70,10,0,0,0,25.9
6001176,Merops viridis,Merops viridis,Blue-throated Bee-eater,100,0,0,0,0,0,0,0,0,0,0,0,10,30,60,0,0,0,34.8
6001179,Merops philippinus,Merops philippinus,Blue-tailed Bee-eater,100,0,0,0,0,0,0,0,0,0,0,0,0,40,50,0,10,0,34
6001180,Merops ornatus,Merops ornatus,Rainbow Bee-eater,100,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,29.5
6001182,Merops leschenaulti,Merops leschenaulti,Chestnut-headed Bee-eater,100,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,27.2
6001186,Colius striatus,Colius striatus,Speckled Mousebird,0,0,0,0,0,0,70,10,0,20,0,0,20,20,50,10,0,0,51.1
6001197,Cuculus crassirostris,Cuculus crassirostris,Sulawesi Hawk-cuckoo,100,0,0,0,0,0,0,0,0,0,0,0,20,20,40,20,0,0,82.08
6001199,Cuculus varius,Cuculus varius,Common Hawk-cuckoo,80,0,10,0,0,0,10,0,0,0,0,0,0,0,60,40,0,0,103
6001202,Cuculus solitarius,Cuculus solitarius,Red-chested Cuckoo,80,0,10,0,0,0,10,0,0,0,0,0,50,30,20,0,0,0,76.73
6001203,Cuculus clamosus,Cuculus clamosus,Black Cuckoo,90,10,0,0,0,0,0,0,0,0,0,0,33,33,33,0,0,0,78.8
6001204,Cuculus micropterus,Cuculus micropterus,Indian Cuckoo,80,0,0,0,0,0,20,0,0,0,0,0,20,0,20,60,0,0,88.75
6001211,Cercococcyx mechowi,Cercococcyx mechowi,Dusky Long-tailed Cuckoo,80,0,0,0,0,0,0,0,20,0,0,0,20,20,40,20,0,0,55.6
6001214,Cacomantis sonneratii,Cacomantis sonneratii,Banded Bay Cuckoo,100,0,0,0,0,0,0,0,0,0,0,0,20,30,40,10,0,0,33.8
6001216,Cacomantis merulinus,Cacomantis merulinus,Plaintive Cuckoo,80,0,0,0,0,0,20,0,0,0,0,0,0,0,40,60,0,0,25.3
6001217,Cacomantis sepulcralis,Cacomantis sepulcralis,Rusty-breasted Cuckoo,100,0,0,0,0,0,0,0,0,0,0,0,0,40,40,20,0,0,35.75
6001218,Cacomantis variolosus,Cacomantis variolosus,Brush Cuckoo,100,0,0,0,0,0,0,0,0,0,0,0,0,40,40,20,0,0,35.75
6001223,Chrysococcyx minutillus,Chrysococcyx minutillus,Little Bronze-cuckoo,100,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,18.6
6001224,Chrysococcyx russatus,Chrysococcyx russatus,Gould's Bronze-cuckoo,100,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,18.6
6001227,Chrysococcyx lucidus,Chrysococcyx lucidus,Shining Bronze-cuckoo,100,0,0,0,0,0,0,0,0,0,0,0,20,10,50,20,0,0,24.44
6001232,Chrysococcyx xanthorhynchus,Chrysococcyx xanthorhynchus,Violet Cuckoo,80,0,0,0,0,0,20,0,0,0,0,0,0,40,40,20,0,0,22.37
6001235,Chrysococcyx klaas,Chrysococcyx klaas,Klaas's Cuckoo,100,0,0,0,0,0,0,0,0,0,0,0,0,40,40,20,0,0,27.37
6001236,Chrysococcyx cupreus,Chrysococcyx cupreus,African Emerald Cuckoo,80,10,0,0,0,0,0,0,10,0,0,0,0,0,20,80,0,0,37.7
6001237,Chrysococcyx caprius,Chrysococcyx caprius,Didric Cuckoo,80,10,0,0,0,0,0,0,10,0,0,0,20,10,10,60,0,0,32.79
6001239,Surniculus lugubris,Surniculus lugubris,Drongo Cuckoo,80,0,0,0,0,0,0,0,20,0,0,0,0,0,20,80,0,0,29.7
6001241,Eudynamys scolopaceus,Eudynamys scolopaceus,Asian Koel,10,0,0,0,0,0,80,10,0,0,0,0,0,0,20,80,0,0,194.92
6001242,Eudynamys melanorhynchus,Eudynamys melanorhynchus,Black-billed Koel,10,0,0,0,0,0,80,10,0,0,0,0,0,0,20,80,0,0,194.92
6001245,Scythrops novaehollandiae,Scythrops novaehollandiae,Channel-billed Cuckoo,30,0,0,0,0,10,60,0,0,0,0,0,20,20,30,30,0,0,683.99
6001246,Ceuthmochares aereus,Ceuthmochares aereus,Yellowbill,60,0,10,0,0,0,10,0,10,10,0,0,0,20,60,20,0,0,65.8
6001249,Phaenicophaeus tristis,Phaenicophaeus tristis,Green-billed Malkoha,80,0,20,0,0,0,0,0,0,0,0,0,0,40,40,20,0,0,117
6001252,Phaenicophaeus chlorophaeus,Phaenicophaeus chlorophaeus,Raffles's Malkoha,100,0,0,0,0,0,0,0,0,0,0,0,0,20,60,20,0,0,51.21
6001253,Phaenicophaeus javanicus,Phaenicophaeus javanicus,Red-billed Malkoha,100,0,0,0,0,0,0,0,0,0,0,0,20,20,40,20,0,0,109
6001254,Phaenicophaeus calyorhynchus,Phaenicophaeus calyorhynchus,Yellow-billed Malkoha,100,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,111.35
6001255,Phaenicophaeus curvirostris,Phaenicophaeus curvirostris,Chestnut-breasted Malkoha,60,20,20,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,154
6001256,Phaenicophaeus pyrrhocephalus,Phaenicophaeus pyrrhocephalus,Red-faced Malkoha,0,0,0,0,0,0,100,0,0,0,0,0,0,0,60,40,0,0,111.35
6001259,Carpococcyx radiatus,Carpococcyx radiatus,Bornean Ground-cuckoo,80,0,0,0,0,0,20,0,0,0,0,0,100,0,0,0,0,0,495.68
6001274,Centropus menbeki,Centropus menbeki,Greater Black Coucal,30,30,40,0,0,0,0,0,0,0,0,0,70,20,10,0,0,0,519
6001276,Centropus phasianinus,Centropus phasianinus,Pheasant Coucal,70,20,10,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,381.98
6001278,Centropus bernsteini,Centropus bernsteini,Lesser Black Coucal,80,10,10,0,0,0,0,0,0,0,0,0,40,30,20,10,0,0,162.11
6001282,Centropus sinensis,Centropus sinensis,Greater Coucal,30,30,0,0,0,0,20,0,20,0,0,0,70,30,0,0,0,0,280.7
6001288,Centropus bengalensis,Centropus bengalensis,Lesser Coucal,80,0,10,0,0,0,10,0,0,0,0,0,90,10,0,0,0,0,148.91
6001289,Centropus chlororhynchus,Centropus chlororhynchus,Green-billed Coucal,100,0,0,0,0,0,0,0,0,0,0,0,50,20,20,10,0,0,244.36
6001296,Centropus superciliosus,Centropus superciliosus,White-browed Coucal,50,30,20,0,0,0,0,0,0,0,0,0,50,30,20,0,0,0,148.45
6001299,Centropus celebensis,Centropus celebensis,Bay Coucal,100,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,244.36
6001305,Coccyzus euleri,Coccyzus euleri,Pearly-breasted Cuckoo,100,0,0,0,0,0,0,0,0,0,0,0,50,30,20,0,0,0,52.3
6001308,Coccyzus melacoryphus,Coccyzus melacoryphus,Dark-billed Cuckoo,100,0,0,0,0,0,0,0,0,0,0,0,50,30,20,0,0,0,49.71
6001312,Piaya cayana,Piaya cayana,Squirrel Cuckoo,100,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,101.98
6001313,Piaya melanogaster,Piaya melanogaster,Black-bellied Cuckoo,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,102.82
6001314,Coccycua minuta,Coccycua minuta,Little Cuckoo,100,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,39.3
6001320,Crotophaga major,Crotophaga major,Greater Ani,40,0,20,0,0,0,30,0,10,0,0,0,30,20,20,30,0,0,148.25
6001321,Crotophaga ani,Crotophaga ani,Smooth-billed Ani,40,20,20,0,0,0,10,0,10,0,0,0,40,30,30,0,0,0,110.09
6001322,Crotophaga sulcirostris,Crotophaga sulcirostris,Groove-billed Ani,60,0,20,0,0,0,10,0,10,0,0,0,90,10,0,0,0,0,82.04
6001330,Neomorphus geoffroyi,Neomorphus geoffroyi,Rufous-vented Ground-cuckoo,50,0,30,0,0,10,0,0,10,0,0,0,100,0,0,0,0,0,355.03
6001345,Pseudeos fuscata,Pseudeos fuscata,Dusky Lory,0,0,0,0,0,0,20,60,0,20,0,0,0,0,60,40,0,0,149
6001346,Trichoglossus ornatus,Trichoglossus ornatus,Ornate Lorikeet,0,0,0,0,0,0,30,70,0,0,0,0,0,0,60,40,0,0,120
6001350,Trichoglossus flavoviridis,Trichoglossus flavoviridis,Yellow-and-green Lorikeet,0,0,0,0,0,0,30,20,0,50,0,0,0,40,40,20,0,0,90.54
6001359,Lorius lory,Lorius lory,Black-capped Lory,30,0,0,0,0,0,30,40,0,0,0,0,0,40,40,20,0,0,176.89
6001360,Lorius hypoinochrous,Lorius hypoinochrous,Purple-bellied Lory,0,0,0,0,0,0,20,60,0,20,0,0,0,0,60,40,0,0,187
6001379,Charmosyna placentis,Charmosyna placentis,Red-flanked Lorikeet,0,0,0,0,0,0,0,50,0,50,0,0,0,40,40,20,0,0,33.6
6001389,Probosciger aterrimus,Probosciger aterrimus,Palm Cockatoo,0,0,0,0,0,0,40,0,30,30,0,0,10,10,40,40,0,0,841
6001399,Cacatua galerita,Cacatua galerita,Sulphur-crested Cockatoo,0,0,0,0,0,0,40,0,40,20,0,0,40,10,30,20,0,0,720.43
6001415,Micropsitta pusio,Micropsitta pusio,Buff-faced Pygmy-parrot,20,0,0,0,0,0,20,0,20,40,0,0,0,50,50,0,0,0,14
6001419,Cyclopsitta gulielmitertii,Cyclopsitta gulielmitertii,Orange-breasted Fig-parrot,0,0,0,0,0,0,0,30,60,10,0,0,0,40,40,20,0,0,31
6001422,Psittaculirostris edwardsii,Psittaculirostris edwardsii,Edwards's Fig-parrot,0,0,0,0,0,0,100,0,0,0,0,0,0,0,60,40,0,0,105
6001425,Psittinus cyanurus,Psittinus cyanurus,Blue-rumped Parrot,0,0,0,0,0,0,50,0,50,0,0,0,0,20,40,40,0,0,11.77
6001430,Geoffroyus geoffroyi,Geoffroyus geoffroyi,Red-cheeked Parrot,0,0,0,0,0,0,30,0,30,40,0,0,0,0,60,40,0,0,164
6001431,Geoffroyus simplex,Geoffroyus simplex,Blue-collared Parrot,0,0,0,0,0,0,0,10,70,20,0,0,0,20,40,40,0,0,161
6001440,Prioniturus platurus,Prioniturus platurus,Golden-mantled Racquet-tail,0,0,0,0,0,0,60,0,40,0,0,0,0,30,50,20,0,0,66.29
6001446,Eclectus roratus,Eclectus roratus,Eclectus Parrot,0,0,0,0,0,0,40,0,30,30,0,0,0,40,40,20,0,0,480.76
6001507,Agapornis pullarius,Agapornis pullarius,Red-headed Lovebird,0,0,0,0,0,0,30,0,70,0,0,0,50,30,20,0,0,0,39.3
6001515,Loriculus vernalis,Loriculus vernalis,Vernal Hanging-parrot,0,0,0,0,0,0,50,30,20,0,0,0,0,30,50,20,0,0,35.7
6001516,Loriculus beryllinus,Loriculus beryllinus,Sri Lanka Hanging-parrot,0,0,0,0,0,0,20,30,30,20,0,0,0,0,60,40,0,0,30
6001518,Loriculus galgulus,Loriculus galgulus,Blue-crowned Hanging-parrot,0,0,0,0,0,0,70,0,0,30,0,0,0,0,40,60,0,0,28
6001519,Loriculus stigmatus,Loriculus stigmatus,Sulawesi Hanging-parrot,0,0,0,0,0,0,30,40,0,30,0,0,0,0,60,40,0,0,33.98
6001524,Loriculus exilis,Loriculus exilis,Red-billed Hanging-parrot,0,0,0,0,0,0,0,50,0,50,0,0,0,0,60,40,0,0,33.98
6001536,Psittacula roseata,Psittacula roseata,Blossom-headed Parakeet,0,0,0,0,0,0,50,10,20,20,0,0,20,30,30,20,0,0,160.66
6001537,Psittacula columboides,Psittacula columboides,Malabar Parakeet,0,0,0,0,0,0,20,10,40,30,0,0,0,0,60,40,0,0,86.99
6001538,Psittacula calthropae,Psittacula calthropae,Emerald-collared Parakeet,0,0,0,0,0,0,60,20,0,20,0,0,0,0,60,40,0,0,160.66
6001542,Psittacula longicauda,Psittacula longicauda,Long-tailed Parakeet,0,0,0,0,0,0,50,0,50,0,0,0,0,0,40,60,0,0,107
6001547,Ara ararauna,Ara ararauna,Blue-and-yellow Macaw,0,0,0,0,0,0,30,10,30,30,0,0,0,0,60,40,0,0,1125
6001550,Ara ambiguus,Ara ambiguus,Great Green Macaw,0,0,0,0,0,0,50,0,50,0,0,0,0,0,60,40,0,0,1300
6001551,Ara macao,Ara macao,Scarlet Macaw,0,0,0,0,0,0,20,20,30,30,0,0,0,0,60,40,0,0,1015
6001552,Ara chloropterus,Ara chloropterus,Red-and-green Macaw,0,0,0,0,0,0,40,0,30,30,0,0,0,0,60,40,0,0,1214
6001554,Ara severus,Ara severus,Chestnut-fronted Macaw,0,0,0,0,0,0,30,0,50,20,0,0,0,0,60,40,0,0,343
6001568,Aratinga finschi,Aratinga finschi,Crimson-fronted Parakeet,0,0,0,0,0,0,50,0,0,50,0,0,33,33,33,0,0,0,150
6001569,Aratinga leucophthalma,Aratinga leucophthalma,White-eyed Parakeet,10,0,0,0,0,0,30,0,30,30,0,0,20,20,40,20,0,0,158
6001575,Aratinga weddellii,Aratinga weddellii,Dusky-headed Parakeet,0,0,0,0,0,0,60,0,0,40,0,0,0,0,40,60,0,0,108
6001576,Aratinga nana,Aratinga nana,Olive-throated Parakeet,0,0,0,0,0,0,60,0,0,40,0,0,0,33,33,33,0,0,76.9
6001577,Aratinga canicularis,Aratinga canicularis,Orange-fronted Parakeet,0,0,0,0,0,0,50,0,50,0,0,0,0,50,50,0,0,0,85
6001579,Aratinga pertinax,Aratinga pertinax,Brown-throated Parakeet,0,0,0,0,0,0,40,0,40,20,0,0,0,50,50,0,0,0,83.99
6001594,Pyrrhura picta,Pyrrhura picta,Painted Parakeet,0,0,0,0,0,0,50,0,20,30,0,0,20,20,40,20,0,0,62.1
6001598,Pyrrhura melanura,Pyrrhura melanura,Maroon-tailed Parakeet,0,0,0,0,0,0,80,0,20,0,0,0,0,30,50,20,0,0,70.54
6001611,Bolborhynchus lineola,Bolborhynchus lineola,Barred Parakeet,0,0,0,0,0,0,40,0,30,30,0,0,0,50,50,0,0,0,56.2
6001618,Forpus modestus,Forpus modestus,Dusky-billed Parrotlet,0,0,0,0,0,0,0,0,100,0,0,0,0,50,50,0,0,0,27.2
6001625,Brotogeris jugularis,Brotogeris jugularis,Orange-chinned Parakeet,0,0,0,0,0,0,30,20,30,20,0,0,0,0,60,40,0,0,63.2
6001627,Brotogeris chrysoptera,Brotogeris chrysoptera,Golden-winged Parakeet,0,0,0,0,0,0,70,0,30,0,0,0,30,20,30,20,0,0,54.5
6001639,Pionites melanocephalus,Pionites melanocephalus,Black-headed Parrot,0,0,0,0,0,0,30,60,0,10,0,0,0,40,40,20,0,0,148.78
6001640,Pionites leucogaster,Pionites leucogaster,White-bellied Parrot,0,0,0,0,0,0,40,0,60,0,0,0,0,40,40,20,0,0,155
6001642,Pyrilia haematotis,Pyrilia haematotis,Brown-hooded Parrot,0,0,0,0,0,0,40,0,30,30,0,0,0,0,60,40,0,0,149
6001644,Pyrilia barrabandi,Pyrilia barrabandi,Orange-cheeked Parrot,0,0,0,0,0,0,50,0,50,0,0,0,0,30,50,20,0,0,140
6001646,Pyrilia caica,Pyrilia caica,Caica Parrot,0,0,0,0,0,0,20,0,80,0,0,0,0,30,50,20,0,0,132
6001652,Graydidascalus brachyurus,Graydidascalus brachyurus,Short-tailed Parrot,0,0,0,0,0,0,70,0,0,30,0,0,0,30,50,20,0,0,159
6001653,Pionus menstruus,Pionus menstruus,Blue-headed Parrot,0,0,0,0,0,0,30,0,40,30,0,0,0,30,50,20,0,0,251
6001654,Pionus sordidus,Pionus sordidus,Red-billed Parrot,0,0,0,0,0,0,60,0,0,40,0,0,0,30,50,20,0,0,266
6001657,Pionus senilis,Pionus senilis,White-crowned Parrot,0,0,0,0,0,0,50,0,50,0,0,0,0,0,40,60,0,0,212
6001659,Pionus fuscus,Pionus fuscus,Dusky Parrot,0,0,0,0,0,0,100,0,0,0,0,0,0,30,50,20,0,0,206
6001671,Amazona autumnalis,Amazona autumnalis,Red-lored Amazon,0,0,0,0,0,0,100,0,0,0,0,0,0,20,40,40,0,0,416
6001681,Amazona ochrocephala,Amazona ochrocephala,Yellow-crowned Amazon,0,0,0,0,0,0,40,0,30,30,0,0,33,33,33,0,0,0,476.94
6001685,Amazona farinosa,Amazona farinosa,Mealy Amazon,0,0,0,0,0,0,50,0,30,20,0,0,0,0,60,40,0,0,625.99
6001691,Deroptyus accipitrinus,Deroptyus accipitrinus,Red-fan Parrot,0,0,0,0,0,0,40,0,20,40,0,0,0,30,40,30,0,0,246
6001693,Streptoprocne rutila,Streptoprocne rutila,Chestnut-collared Swift,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,20.2
6001703,Streptoprocne zonaris,Streptoprocne zonaris,White-collared Swift,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,86.79
6001707,Collocalia esculenta,Collocalia esculenta,Glossy Swiftlet,100,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,90,0,6.29
6001727,Collocalia vanikorensis,Collocalia vanikorensis,Uniform Swiftlet,100,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,70,0,10.7
